title,review_count,review_sum,reviewer_id,single_rating_value,review_date,reviewer_url,review_contents,url
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,1,2014-11-13,null,"Very difficult if you don't have any prior programming and computer science knowledge. This is not a beginners course. Frustrating, challenging, assumes students have enough prior knowledge to fill in the gaps during the lectures. As someone with no prior computer experience of any kind (other than basic Word) I was lost almost immediately.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Matteo Ferrara,1,2015-03-18,/@matteo,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Ryan Bowen,2,2015-02-08,/u/43746,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Krishna Magar,4,2015-03-09,/u/51411,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Guest,1,2015-04-11,/u/57086,Taking this course was very annoying due to it's lack of structure(specifically when the quizzes should be taken) & shallow content (mostly overviews). Also if you have an older computer installing to software needed to complete the class maybe a challenge. I may try it again when I need a new computer.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Greg Kent,3,2015-03-18,null,"Overall, the class is pretty simple, and far easier than the other classes in this specialization. Really, the hardest part of this course was finding the complete instructions for the final project. The first part was found easily enough, but the other parts of the project are not obvious.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Terrel Shumway,3,2015-01-08,/u/42169,"The course was a good introduction. As an experienced programmer, I found the course quite easy. However, I do appreciate the focus on setting up the tools and environment. Too many people leave version control to chance. It is something people are just supposed to pick up as they go along.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,2,2015-06-30,null,Eh. I wasn't really impressed with the presentation. It's too low a level if you've had any experience at all and it isn't a particularly good explanation if you've never seen this stuff before. I will try the R class at this point but I am already shopping around for alternatives.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Frans Werrij,4,2015-02-03,null,"When you spend your time every week, submit the weekly quizzes and the final project this course is worthwile as a start of the Data Scientist specialization. I enjoyed it.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Maboroshi,3,2015-03-25,/u/39567,"Very easy course. Just set up your github account, and you are done! This course could have been combined with other courses.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,2,2014-09-20,null,"This course is fairly weak. It might be interesting if you really have no idea about Data Science, but if you have any knowledge you might find far too obvious.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,4,2015-01-25,null,"The course was as expected, given its description in Coursera.

I found the exercises very easy. I don't think it makes sense to enroll unless you're aiming at the data science specialization.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Ramesh Natarajan,3,2015-05-04,null,"This course provides a catalog of tools for subsequent courses in this set (eg: GitHub, RStudio, etc). Its a pretty decent introduction even if you want to get stared with R programming.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Cl?udio Tereso,1,2014-12-31,/u/40192,"What a deception, just a couple of exercises on Github. Why do they make us pay for this? A very bad introduction to the ""Data Science"" specialization.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Chris Rodger,3,2015-03-01,/u/40052,The course was fine -- it was really an intro in the sense of just having you set up accounts and various software. The bulk of the time is spent listening to the lectures. It probably isn't a month's worth of material.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,3,2014-08-02,null,"Strange class as in there is very little content. Basically, the instructors want you to install GitHub and R Studio and learn a few basic terms and ideas about data science.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,1,2015-01-14,null,"This is a joke, not a course. A way to make money for JHU. Total scam. There's literally about an hour of work in this course.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Balagopal K S,3,2015-04-03,/u/55274,Teaching was good but too less content for a course. Very basic stuff that one can just read and understand in little time.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Adia Alderson,3,2016-03-02,/u/147974,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Scott Orr,4,2014-06-02,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Thomas Ploch,4,2015-06-29,/u/71834,"For programmers with even only a little bit of experience this course is a no-brainer. But I agree with other commenters here that if you had no programming background, then this course is a must. It introduces beginners into fundamental concepts such as Version Control and Markdown and prepares for the rest of the specialization.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Jaron Hightower-mills,5,2015-09-18,/u/96673,"This course gives you a great introduction to the overall concepts of data science and the tools that you will need to use in the other courses in the certificate sequence. Given that I have struggled with other stats-related courses on Coursera, I truly appreciated the tutorial style of this first course.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Deanne Ridge,5,2016-07-06,/u/191205,I've just begun this course so I don't know how much time I will spend each week but it is definitely holding my interest. It is great because it's an entry level course to a complex subject. It has free tools and they instruct you in getting set up.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Cameron,3,2016-01-18,null,Learned a bit but overall it is literally not worth the price of admission. I think that this course could be offered for free and maybe the others are worth paying for. Hope that the rest of the specialization is worthwhile,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Daniel Rosquete,2,2016-02-02,/u/127283,"Well, this course is nice for beginners, specifically those who don¢¥t have a clue about R language.

For those who already knew R and a little bit of github, is just a couple of hours of lectures and that will be it",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Robert Stahr,3,2015-12-22,/u/116217,OK Course. What bothered me most was that you do not see the instructor for most of the course. You just see the slides and hear a voice. And one instructor hadn't prepared well so it was awful to listen to.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Snivy,1,2015-12-16,/u/121578,"The course content is more like a prerequisite for the first week of a real course. There's nothing to it, even if you're a complete beginner, you can complete this in a couple of hours.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Jason Michael Cherry,4,2015-12-03,/u/111436,"This is really just a primer course for the following courses in the specialization. If you're familiar with R and Git/Github already, you can skip it easy.",https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Anonymous,1,2014-08-20,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Doris Smith,4,2015-07-29,/u/80113,Very basic: its role seems to be simply to prepare the student for other classes in the Data Science specialization.,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Christopher X Gerber,1,2015-09-14,/u/93422,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,James Porter,4,2015-09-17,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Mark Round,4,2016-01-31,/u/98574,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Matthew Honeyman,3,2014-10-06,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Renato Feij? Da Rocha,4,2015-07-10,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Lars Killingdalen,4,2015-09-17,/u/96340,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Beniamino Di Maro,4,2015-09-06,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Na'the Clemence,3,2015-07-11,/u/75295,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Jan Tatham,3,2016-02-12,/u/139204,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Tarif Haque,5,2016-01-04,null,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,John O'riely,1,2016-01-31,/u/136333,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
The Data Scientist¡¯s Toolbox,139,3.201438849,Kuhnrl30,4,2014-12-04,/u/23857,,https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox
